n02281406_122.JPEG,"cardigan,torch,pizza,magnetic compass","alp,pizza,magnetic compass,oboe","sandal,backpack,torch,alp","alp,torch,sulphur butterfly,oboe","magnetic compass,alp,sandal,sulphur butterfly","sandal,sulphur butterfly,alp,kimono"
n02281406_123.JPEG,"backpack,torch,oboe,sulphur butterfly","cardigan,torch,sulphur butterfly,sandal","oboe,sandal,torch,kimono","alp,sandal,oboe,magnetic compass","sulphur butterfly,pizza,alp,torch","sandal,alp,torch,sulphur butterfly"
n02281406_124.JPEG,"oboe,backpack,torch,cardigan","sulphur butterfly,backpack,kimono,magnetic compass","oboe,pizza,torch,backpack","oboe,torch,sandal,backpack","torch,backpack,magnetic compass,sulphur butterfly","alp,magnetic compass,torch,sulphur butterfly"
n02281406_125.JPEG,"backpack,magnetic compass,kimono,sulphur butterfly","oboe,magnetic compass,torch,cardigan","sandal,magnetic compass,sulphur butterfly,alp","sulphur butterfly,oboe,torch,alp","torch,sulphur butterfly,sandal,alp","sulphur butterfly,torch,sandal,pizza"
n02281406_126.JPEG,"alp,torch,oboe,kimono","pizza,oboe,backpack,torch","backpack,sandal,magnetic compass,sulphur butterfly","magnetic compass,backpack,alp,sulphur butterfly","oboe,magnetic compass,alp,torch","magnetic compass,cardigan,alp,sulphur butterfly"
n02281406_127.JPEG,"torch,magnetic compass,sulphur butterfly,sandal","sandal,sulphur butterfly,torch,cardigan","sandal,oboe,torch,sulphur butterfly","torch,sulphur butterfly,kimono,alp","sulphur butterfly,torch,sandal,backpack","torch,sulphur butterfly,sandal,pizza"
n02281406_128.JPEG,"backpack,kimono,magnetic compass,torch","pizza,sandal,oboe,backpack","cardigan,sulphur butterfly,sandal,magnetic compass","magnetic compass,oboe,backpack,torch","oboe,backpack,magnetic compass,cardigan","sulphur butterfly,cardigan,backpack,magnetic compass"
n02281406_129.JPEG,"magnetic compass,sulphur butterfly,cardigan,oboe","sulphur butterfly,torch,sandal,magnetic compass","torch,magnetic compass,sulphur butterfly,pizza","magnetic compass,oboe,sulphur butterfly,torch","magnetic compass,sulphur butterfly,oboe,kimono","magnetic compass,oboe,sulphur butterfly,backpack"
n02281406_13.JPEG,"alp,oboe,sulphur butterfly,kimono","alp,torch,sulphur butterfly,backpack","sulphur butterfly,cardigan,pizza,torch","alp,oboe,cardigan,magnetic compass","cardigan,magnetic compass,sulphur butterfly,torch","sulphur butterfly,sandal,magnetic compass,oboe"
n02281406_130.JPEG,"cardigan,backpack,sulphur butterfly,sandal","magnetic compass,oboe,sulphur butterfly,torch","magnetic compass,torch,pizza,backpack","sulphur butterfly,torch,magnetic compass,backpack","sandal,sulphur butterfly,magnetic compass,alp","sulphur butterfly,magnetic compass,torch,kimono"
n02281406_131.JPEG,"oboe,kimono,magnetic compass,sulphur butterfly","magnetic compass,oboe,sulphur butterfly,sandal","pizza,torch,magnetic compass,alp","backpack,magnetic compass,sulphur butterfly,torch","torch,sulphur butterfly,cardigan,alp","magnetic compass,torch,alp,sandal"
n02281406_132.JPEG,"cardigan,kimono,alp,torch","pizza,magnetic compass,sulphur butterfly,alp","oboe,sandal,magnetic compass,torch","torch,alp,sulphur butterfly,oboe","magnetic compass,sulphur butterfly,alp,cardigan","magnetic compass,alp,oboe,sulphur butterfly"
n02281406_133.JPEG,"torch,cardigan,alp,sulphur butterfly","magnetic compass,kimono,torch,sulphur butterfly","backpack,oboe,sulphur butterfly,sandal","torch,backpack,sulphur butterfly,pizza","sandal,torch,sulphur butterfly,magnetic compass","sandal,magnetic compass,alp,pizza"
n02281406_134.JPEG,"sandal,cardigan,oboe,magnetic compass","magnetic compass,alp,torch,pizza","oboe,sulphur butterfly,magnetic compass,kimono","backpack,sulphur butterfly,oboe,torch","sandal,alp,backpack,sulphur butterfly","sulphur butterfly,alp,sandal,torch"
n02281406_135.JPEG,"torch,sulphur butterfly,magnetic compass,backpack","magnetic compass,sulphur butterfly,sandal,backpack","oboe,sulphur butterfly,cardigan,alp","sulphur butterfly,pizza,backpack,sandal","sulphur butterfly,kimono,cardigan,sandal","sulphur butterfly,sandal,kimono,pizza"
n02281406_136.JPEG,"magnetic compass,alp,pizza,kimono","backpack,sulphur butterfly,torch,kimono","sulphur butterfly,alp,oboe,cardigan","backpack,magnetic compass,torch,cardigan","sandal,sulphur butterfly,magnetic compass,alp","magnetic compass,cardigan,torch,sandal"
n02281406_137.JPEG,"oboe,torch,sulphur butterfly,alp","sandal,sulphur butterfly,torch,magnetic compass","cardigan,kimono,pizza,alp","backpack,cardigan,torch,alp","torch,magnetic compass,sulphur butterfly,pizza","alp,magnetic compass,torch,backpack"
n02281406_138.JPEG,"pizza,torch,kimono,sulphur butterfly","torch,backpack,sulphur butterfly,cardigan","pizza,magnetic compass,cardigan,oboe","magnetic compass,sulphur butterfly,oboe,alp","torch,sulphur butterfly,alp,oboe","oboe,torch,sulphur butterfly,sandal"
n02281406_139.JPEG,"torch,magnetic compass,sulphur butterfly,sandal","sulphur butterfly,backpack,alp,oboe","cardigan,kimono,magnetic compass,pizza","alp,cardigan,sulphur butterfly,magnetic compass","kimono,sulphur butterfly,magnetic compass,alp","backpack,sulphur butterfly,sandal,alp"
n02281406_14.JPEG,"magnetic compass,backpack,torch,sulphur butterfly","magnetic compass,sandal,torch,alp","sulphur butterfly,magnetic compass,torch,sandal","sulphur butterfly,magnetic compass,cardigan,oboe","sulphur butterfly,magnetic compass,oboe,sandal","sulphur butterfly,magnetic compass,oboe,pizza"
n02281406_140.JPEG,"torch,magnetic compass,sulphur butterfly,sandal","magnetic compass,kimono,sulphur butterfly,torch","magnetic compass,torch,sulphur butterfly,oboe","sulphur butterfly,torch,cardigan,backpack","torch,sulphur butterfly,alp,oboe","torch,sulphur butterfly,backpack,oboe"
n02281406_141.JPEG,"cardigan,sulphur butterfly,magnetic compass,backpack","magnetic compass,torch,sulphur butterfly,sandal","oboe,pizza,sulphur butterfly,magnetic compass","magnetic compass,sulphur butterfly,alp,backpack","magnetic compass,oboe,sulphur butterfly,alp","sulphur butterfly,magnetic compass,alp,kimono"
n02281406_142.JPEG,"sandal,oboe,backpack,sulphur butterfly","cardigan,oboe,sandal,sulphur butterfly","pizza,sulphur butterfly,kimono,oboe","kimono,sandal,oboe,torch","oboe,sandal,alp,kimono","magnetic compass,sandal,kimono,sulphur butterfly"
n02281406_143.JPEG,"backpack,torch,magnetic compass,cardigan","pizza,torch,sulphur butterfly,oboe","sulphur butterfly,torch,magnetic compass,sandal","sulphur butterfly,oboe,sandal,alp","oboe,magnetic compass,kimono,sulphur butterfly","magnetic compass,oboe,sulphur butterfly,sandal"
n02281406_144.JPEG,"magnetic compass,sulphur butterfly,kimono,alp","magnetic compass,sandal,cardigan,alp","pizza,alp,oboe,sulphur butterfly","sandal,pizza,oboe,sulphur butterfly","sandal,magnetic compass,oboe,sulphur butterfly","backpack,torch,sulphur butterfly,magnetic compass"
n02281406_145.JPEG,"sandal,kimono,torch,sulphur butterfly","oboe,alp,sulphur butterfly,torch","magnetic compass,pizza,oboe,cardigan","magnetic compass,backpack,torch,oboe","sulphur butterfly,magnetic compass,torch,oboe","magnetic compass,cardigan,sulphur butterfly,sandal"
n02281406_146.JPEG,"kimono,cardigan,torch,backpack","magnetic compass,sandal,torch,oboe","sandal,oboe,cardigan,sulphur butterfly","pizza,magnetic compass,sulphur butterfly,sandal","backpack,sulphur butterfly,oboe,alp","pizza,alp,sulphur butterfly,magnetic compass"
n02281406_147.JPEG,"backpack,magnetic compass,sandal,sulphur butterfly","magnetic compass,torch,alp,sulphur butterfly","cardigan,oboe,torch,sandal","pizza,sulphur butterfly,oboe,torch","alp,kimono,oboe,cardigan","sulphur butterfly,oboe,cardigan,torch"
n02281406_148.JPEG,"sulphur butterfly,magnetic compass,pizza,torch","magnetic compass,torch,sulphur butterfly,backpack","sulphur butterfly,magnetic compass,oboe,alp","magnetic compass,sulphur butterfly,backpack,sandal","magnetic compass,sulphur butterfly,cardigan,oboe","magnetic compass,sulphur butterfly,backpack,kimono"
n02281406_149.JPEG,"sandal,backpack,sulphur butterfly,torch","cardigan,magnetic compass,oboe,torch","kimono,torch,sulphur butterfly,magnetic compass","oboe,sulphur butterfly,torch,sandal","magnetic compass,sulphur butterfly,alp,sandal","alp,oboe,pizza,magnetic compass"
n02281406_15.JPEG,"sulphur butterfly,torch,sandal,magnetic compass","backpack,pizza,oboe,cardigan","alp,cardigan,sandal,sulphur butterfly","oboe,cardigan,backpack,kimono","oboe,cardigan,magnetic compass,sandal","cardigan,backpack,magnetic compass,sandal"
n02281406_150.JPEG,"torch,cardigan,sulphur butterfly,backpack","backpack,oboe,sulphur butterfly,magnetic compass","alp,sandal,sulphur butterfly,magnetic compass","sulphur butterfly,torch,backpack,sandal","sulphur butterfly,torch,kimono,alp","torch,sulphur butterfly,alp,backpack"
n02281406_151.JPEG,"torch,magnetic compass,oboe,sulphur butterfly","magnetic compass,sulphur butterfly,pizza,sandal","sulphur butterfly,backpack,kimono,sandal","sulphur butterfly,sandal,backpack,oboe","sulphur butterfly,backpack,sandal,pizza","sulphur butterfly,sandal,alp,backpack"
n02281406_152.JPEG,"torch,alp,pizza,sandal","backpack,cardigan,sulphur butterfly,sandal","torch,oboe,sandal,kimono","sulphur butterfly,torch,sandal,alp","sulphur butterfly,torch,cardigan,sandal","cardigan,torch,magnetic compass,sulphur butterfly"
n02281406_153.JPEG,"oboe,alp,sandal,torch","magnetic compass,torch,cardigan,kimono","cardigan,alp,pizza,magnetic compass","sandal,magnetic compass,sulphur butterfly,torch","magnetic compass,sandal,backpack,alp","cardigan,magnetic compass,sulphur butterfly,alp"
n02281406_154.JPEG,"torch,sulphur butterfly,backpack,magnetic compass","cardigan,pizza,sandal,magnetic compass","magnetic compass,alp,sandal,cardigan","oboe,alp,magnetic compass,sulphur butterfly","torch,oboe,sandal,magnetic compass","magnetic compass,kimono,sulphur butterfly,sandal"
n02281406_155.JPEG,"torch,oboe,backpack,sulphur butterfly","torch,pizza,magnetic compass,alp","alp,cardigan,magnetic compass,oboe","kimono,sandal,cardigan,sulphur butterfly","sandal,magnetic compass,torch,alp","sandal,cardigan,magnetic compass,torch"
n02281406_156.JPEG,"magnetic compass,torch,oboe,sandal","cardigan,magnetic compass,oboe,alp","magnetic compass,sulphur butterfly,sandal,backpack","sulphur butterfly,magnetic compass,oboe,alp","magnetic compass,sulphur butterfly,backpack,oboe","magnetic compass,sulphur butterfly,oboe,pizza"
n02281406_157.JPEG,"magnetic compass,torch,sulphur butterfly,cardigan","oboe,torch,sulphur butterfly,magnetic compass","sandal,sulphur butterfly,magnetic compass,backpack","sulphur butterfly,oboe,sandal,backpack","sandal,sulphur butterfly,kimono,oboe","sandal,oboe,sulphur butterfly,alp"
n02281406_158.JPEG,"torch,sulphur butterfly,magnetic compass,pizza","sulphur butterfly,magnetic compass,kimono,backpack","torch,magnetic compass,sandal,kimono","sulphur butterfly,magnetic compass,cardigan,oboe","alp,torch,oboe,sulphur butterfly","torch,oboe,sulphur butterfly,magnetic compass"
n02281406_159.JPEG,"sulphur butterfly,magnetic compass,torch,backpack","magnetic compass,torch,sulphur butterfly,sandal","sulphur butterfly,magnetic compass,torch,pizza","magnetic compass,sulphur butterfly,torch,oboe","sulphur butterfly,torch,oboe,kimono","sulphur butterfly,torch,oboe,alp"
n02281406_16.JPEG,"sulphur butterfly,magnetic compass,torch,sandal","magnetic compass,sulphur butterfly,oboe,sandal","magnetic compass,sulphur butterfly,pizza,oboe","magnetic compass,backpack,sulphur butterfly,kimono","magnetic compass,sulphur butterfly,cardigan,alp","sulphur butterfly,magnetic compass,oboe,cardigan"
n02281406_160.JPEG,"magnetic compass,torch,sulphur butterfly,alp","sulphur butterfly,torch,oboe,sandal","sulphur butterfly,torch,pizza,sandal","sulphur butterfly,torch,sandal,kimono","torch,sulphur butterfly,sandal,backpack","sulphur butterfly,torch,alp,backpack"
n02281406_161.JPEG,"magnetic compass,backpack,torch,alp","magnetic compass,cardigan,kimono,sulphur butterfly","sulphur butterfly,sandal,torch,oboe","magnetic compass,oboe,torch,sulphur butterfly","magnetic compass,cardigan,sulphur butterfly,torch","torch,sulphur butterfly,magnetic compass,alp"
n02281406_162.JPEG,"oboe,alp,sandal,pizza","sulphur butterfly,alp,oboe,pizza","backpack,magnetic compass,sulphur butterfly,torch","magnetic compass,backpack,sulphur butterfly,cardigan","pizza,magnetic compass,cardigan,kimono","alp,sulphur butterfly,magnetic compass,pizza"
n02281406_163.JPEG,"cardigan,kimono,oboe,sandal","backpack,sandal,magnetic compass,alp","sulphur butterfly,alp,magnetic compass,torch","alp,torch,sulphur butterfly,oboe","pizza,cardigan,sandal,alp","sulphur butterfly,alp,torch,cardigan"
n02281406_164.JPEG,"sulphur butterfly,sandal,torch,magnetic compass","cardigan,magnetic compass,sulphur butterfly,alp","sandal,sulphur butterfly,magnetic compass,cardigan","magnetic compass,sulphur butterfly,cardigan,kimono","magnetic compass,sulphur butterfly,cardigan,oboe","magnetic compass,sulphur butterfly,cardigan,backpack"
n02281406_165.JPEG,"torch,sandal,oboe,cardigan","sandal,cardigan,magnetic compass,kimono","oboe,backpack,alp,pizza","cardigan,sandal,oboe,alp","backpack,alp,sandal,oboe","sulphur butterfly,magnetic compass,backpack,sandal"
n02281406_166.JPEG,"magnetic compass,alp,oboe,pizza","magnetic compass,oboe,torch,backpack","magnetic compass,kimono,sulphur butterfly,sandal","oboe,alp,sulphur butterfly,sandal","magnetic compass,oboe,sulphur butterfly,cardigan","magnetic compass,oboe,sulphur butterfly,backpack"
n02281406_167.JPEG,"torch,pizza,magnetic compass,alp","backpack,sulphur butterfly,alp,cardigan","cardigan,backpack,magnetic compass,sulphur butterfly","sandal,torch,oboe,kimono","sandal,magnetic compass,kimono,torch","backpack,magnetic compass,kimono,torch"
n02281406_168.JPEG,"kimono,magnetic compass,pizza,sulphur butterfly","oboe,cardigan,sulphur butterfly,magnetic compass","magnetic compass,sandal,oboe,backpack","magnetic compass,sulphur butterfly,torch,oboe","torch,alp,magnetic compass,pizza","torch,magnetic compass,alp,sulphur butterfly"
n02281406_169.JPEG,"magnetic compass,torch,backpack,cardigan","magnetic compass,sandal,sulphur butterfly,kimono","cardigan,oboe,sulphur butterfly,sandal","magnetic compass,backpack,sulphur butterfly,cardigan","magnetic compass,sulphur butterfly,alp,backpack","pizza,sandal,magnetic compass,alp"
n02281406_17.JPEG,"sulphur butterfly,backpack,alp,magnetic compass","sulphur butterfly,magnetic compass,alp,sandal","torch,oboe,sulphur butterfly,sandal","kimono,sulphur butterfly,torch,sandal","sulphur butterfly,sandal,cardigan,torch","sulphur butterfly,sandal,alp,torch"
n02281406_170.JPEG,"sulphur butterfly,magnetic compass,torch,oboe","torch,magnetic compass,sulphur butterfly,sandal","magnetic compass,backpack,sulphur butterfly,sandal","magnetic compass,cardigan,sulphur butterfly,sandal","magnetic compass,sandal,sulphur butterfly,alp","magnetic compass,sandal,sulphur butterfly,pizza"
n02281406_171.JPEG,"sulphur butterfly,torch,magnetic compass,kimono","sulphur butterfly,magnetic compass,backpack,pizza","sulphur butterfly,backpack,magnetic compass,sandal","oboe,magnetic compass,sulphur butterfly,torch","torch,sulphur butterfly,alp,sandal","sulphur butterfly,sandal,magnetic compass,cardigan"
n02281406_172.JPEG,"torch,sulphur butterfly,alp,pizza","sandal,cardigan,kimono,torch","oboe,kimono,torch,sandal","torch,sandal,oboe,magnetic compass","magnetic compass,torch,sandal,sulphur butterfly","alp,sandal,backpack,magnetic compass"
n02281406_173.JPEG,"torch,alp,magnetic compass,kimono","cardigan,oboe,backpack,magnetic compass","torch,oboe,sulphur butterfly,magnetic compass","torch,magnetic compass,pizza,sandal","sandal,kimono,sulphur butterfly,cardigan","torch,sulphur butterfly,cardigan,sandal"
n02281406_174.JPEG,"torch,sulphur butterfly,magnetic compass,cardigan","magnetic compass,torch,sulphur butterfly,sandal","torch,oboe,sulphur butterfly,magnetic compass","torch,magnetic compass,sulphur butterfly,alp","torch,magnetic compass,sulphur butterfly,backpack","magnetic compass,torch,sulphur butterfly,pizza"
n02281406_175.JPEG,"sandal,backpack,cardigan,torch","sulphur butterfly,magnetic compass,pizza,backpack","magnetic compass,cardigan,kimono,backpack","sulphur butterfly,alp,magnetic compass,sandal","sandal,magnetic compass,oboe,sulphur butterfly","oboe,sandal,cardigan,sulphur butterfly"
n02281406_176.JPEG,"oboe,magnetic compass,cardigan,kimono","sulphur butterfly,cardigan,backpack,magnetic compass","sulphur butterfly,magnetic compass,alp,sandal","sandal,torch,magnetic compass,oboe","magnetic compass,sulphur butterfly,oboe,sandal","sandal,pizza,backpack,sulphur butterfly"
n02281406_177.JPEG,"oboe,backpack,alp,magnetic compass","oboe,kimono,magnetic compass,torch","sulphur butterfly,cardigan,pizza,sandal","oboe,sandal,torch,magnetic compass","sulphur butterfly,oboe,alp,magnetic compass","sulphur butterfly,magnetic compass,oboe,sandal"
n02281406_178.JPEG,"magnetic compass,torch,cardigan,sandal","kimono,magnetic compass,alp,sulphur butterfly","pizza,magnetic compass,sulphur butterfly,cardigan","sulphur butterfly,oboe,magnetic compass,sandal","magnetic compass,backpack,alp,sulphur butterfly","backpack,magnetic compass,sandal,sulphur butterfly"
n02281406_179.JPEG,"magnetic compass,oboe,cardigan,alp","sulphur butterfly,backpack,magnetic compass,torch","torch,sulphur butterfly,oboe,kimono","alp,sandal,torch,oboe","backpack,oboe,alp,pizza","sulphur butterfly,sandal,alp,pizza"
n02281406_18.JPEG,"backpack,kimono,sulphur butterfly,sandal","sulphur butterfly,cardigan,torch,alp","backpack,sandal,oboe,magnetic compass","sandal,pizza,magnetic compass,torch","torch,magnetic compass,oboe,alp","alp,magnetic compass,sandal,torch"
n02281406_180.JPEG,"sandal,torch,magnetic compass,oboe","oboe,backpack,magnetic compass,sandal","magnetic compass,sulphur butterfly,alp,cardigan","oboe,sulphur butterfly,sandal,magnetic compass","oboe,magnetic compass,sulphur butterfly,cardigan","magnetic compass,sulphur butterfly,oboe,kimono"
n02281406_181.JPEG,"alp,sulphur butterfly,torch,cardigan","sulphur butterfly,torch,oboe,backpack","torch,pizza,oboe,sandal","sandal,alp,kimono,magnetic compass","sulphur butterfly,alp,magnetic compass,torch","kimono,magnetic compass,oboe,torch"
n02281406_182.JPEG,"sulphur butterfly,magnetic compass,cardigan,alp","magnetic compass,sandal,sulphur butterfly,torch","magnetic compass,sulphur butterfly,torch,alp","magnetic compass,sulphur butterfly,torch,pizza","torch,magnetic compass,sulphur butterfly,oboe","magnetic compass,backpack,torch,oboe"
n02281406_183.JPEG,"torch,magnetic compass,sulphur butterfly,alp","sulphur butterfly,magnetic compass,torch,sandal","magnetic compass,sulphur butterfly,torch,backpack","magnetic compass,sulphur butterfly,torch,oboe","torch,magnetic compass,sulphur butterfly,pizza","magnetic compass,torch,sulphur butterfly,cardigan"
n02281406_184.JPEG,"cardigan,sandal,alp,kimono","torch,sulphur butterfly,kimono,sandal","sulphur butterfly,backpack,torch,cardigan","backpack,torch,oboe,sulphur butterfly","kimono,magnetic compass,sulphur butterfly,oboe","kimono,pizza,sulphur butterfly,magnetic compass"
n02281406_185.JPEG,"magnetic compass,sandal,sulphur butterfly,torch","sulphur butterfly,magnetic compass,torch,cardigan","torch,magnetic compass,sulphur butterfly,pizza","magnetic compass,sulphur butterfly,torch,backpack","magnetic compass,torch,sulphur butterfly,kimono","torch,sulphur butterfly,kimono,alp"
n02281406_186.JPEG,"kimono,pizza,torch,alp","cardigan,kimono,torch,sandal","sulphur butterfly,oboe,sandal,alp","backpack,sandal,sulphur butterfly,magnetic compass","cardigan,torch,magnetic compass,sulphur butterfly","magnetic compass,sulphur butterfly,sandal,alp"
n02281406_187.JPEG,"magnetic compass,torch,sulphur butterfly,sandal","kimono,cardigan,sulphur butterfly,sandal","oboe,alp,sandal,pizza","sulphur butterfly,backpack,torch,oboe","backpack,sandal,cardigan,sulphur butterfly","sandal,sulphur butterfly,alp,cardigan"
