tabby_cat_s_000983.png,horse,automobile,truck,truck,automobile,airplane,horse,truck,ship
wapiti_s_000416.png,dog,airplane,frog,automobile,airplane,automobile,truck,truck,truck
monoplane_s_000895.png,cat,frog,ship,ship,automobile,deer,truck,ship,automobile
true_cat_s_000247.png,truck,truck,airplane,automobile,ship,ship,airplane,ship,bird
tennessee_walker_s_000486.png,frog,frog,airplane,frog,airplane,truck,cat,automobile,frog
house_cat_s_000243.png,automobile,automobile,airplane,ship,truck,airplane,horse,ship,ship
house_cat_s_001196.png,ship,ship,ship,automobile,automobile,ship,automobile,airplane,dog
pekinese_s_001337.png,ship,frog,truck,truck,automobile,truck,truck,frog,frog
ostrich_s_001368.png,horse,truck,ship,dog,truck,automobile,truck,deer,frog
ostrich_s_001150.png,frog,ship,truck,airplane,deer,ship,automobile,airplane,frog
stallion_s_000046.png,ship,airplane,bird,deer,automobile,truck,truck,dog,airplane
station_waggon_s_000041.png,horse,airplane,bird,deer,bird,bird,ship,airplane,ship
coupe_s_001944.png,bird,bird,cat,dog,bird,deer,frog,dog,deer
estate_car_s_000580.png,dog,deer,horse,deer,bird,bird,horse,ship,frog
accentor_s_000759.png,truck,automobile,truck,truck,cat,automobile,truck,dog,dog
emu_novaehollandiae_s_000795.png,truck,truck,dog,cat,truck,cat,airplane,truck,ship
dive_bomber_s_001390.png,truck,dog,automobile,dog,frog,bird,ship,horse,horse
articulated_lorry_s_000131.png,bird,ship,bird,airplane,bird,frog,frog,dog,frog
pekinese_s_001093.png,ship,bird,ship,bird,ship,deer,horse,deer,frog
broodmare_s_001463.png,ship,truck,ship,frog,ship,cat,automobile,ship,deer
delivery_truck_s_000834.png,frog,airplane,dog,ship,horse,bird,ship,frog,bird
songbird_s_001052.png,horse,truck,horse,automobile,automobile,truck,truck,airplane,automobile
emu_s_000692.png,frog,truck,truck,airplane,truck,ship,truck,horse,horse
puppy_s_000115.png,truck,truck,frog,airplane,ship,airplane,truck,automobile,ship
wagtail_s_001821.png,truck,automobile,automobile,frog,truck,airplane,ship,automobile,truck
dama_dama_s_000658.png,automobile,cat,truck,automobile,automobile,automobile,airplane,ship,automobile
domestic_cat_s_001970.png,deer,truck,ship,deer,truck,dog,frog,truck,frog
ambulance_s_003039.png,horse,deer,horse,deer,cat,ship,dog,bird,bird
convertible_s_001763.png,cat,frog,ship,horse,horse,horse,airplane,airplane,deer
tank_ship_s_001229.png,truck,dog,horse,deer,frog,deer,horse,dog,truck
cassowary_s_001055.png,deer,airplane,automobile,dog,truck,truck,dog,cat,dog
wagon_s_001142.png,ship,bird,dog,ship,deer,horse,dog,horse,airplane
police_cruiser_s_000620.png,bird,horse,frog,horse,dog,frog,frog,bird,ship
moose_s_002308.png,truck,cat,ship,truck,automobile,cat,truck,truck,automobile
aerial_ladder_truck_s_000584.png,ship,dog,bird,frog,bird,dog,bird,frog,ship
saddle_horse_s_000717.png,truck,bird,airplane,cat,deer,truck,bird,truck,automobile
tanker_s_001350.png,automobile,truck,dog,deer,truck,airplane,frog,deer,deer
mongrel_s_001571.png,deer,ship,truck,frog,automobile,automobile,automobile,ship,ship
truck_s_000835.png,deer,ship,airplane,deer,dog,frog,horse,deer,cat
pickerel_frog_s_001195.png,airplane,ship,bird,horse,truck,airplane,truck,airplane,truck
lipizzan_s_000399.png,cat,deer,frog,cat,dog,dog,ship,truck,airplane
tabby_s_000074.png,airplane,dog,airplane,horse,dog,deer,frog,frog,airplane
automobile_s_001887.png,frog,frog,ship,bird,dog,ship,ship,frog,ship
moving_van_s_001665.png,dog,deer,frog,cat,bird,dog,dog,ship,horse
attack_aircraft_s_000153.png,horse,truck,frog,horse,deer,automobile,horse,deer,ship
domestic_cat_s_001596.png,truck,deer,horse,airplane,horse,automobile,truck,truck,ship
compact_car_s_000048.png,deer,frog,dog,cat,frog,deer,airplane,ship,deer
domestic_cat_s_000009.png,truck,deer,horse,automobile,truck,truck,ship,deer,horse
pekingese_s_002089.png,horse,truck,ship,frog,truck,truck,ship,truck,ship
capreolus_capreolus_s_001095.png,airplane,ship,ship,airplane,truck,truck,truck,automobile,truck
blenheim_spaniel_s_001103.png,deer,truck,truck,horse,frog,truck,deer,airplane,frog
stallion_s_000040.png,cat,truck,airplane,truck,airplane,truck,dog,dog,automobile
stud_mare_s_001672.png,truck,frog,automobile,airplane,bird,ship,frog,automobile,airplane
elk_s_000920.png,airplane,automobile,ship,airplane,truck,truck,airplane,truck,airplane
lipizzan_s_001123.png,truck,truck,truck,truck,ship,truck,airplane,ship,truck
fire_truck_s_002721.png,bird,cat,bird,cat,horse,deer,deer,deer,horse
elk_s_001888.png,frog,cat,airplane,bird,airplane,truck,automobile,ship,airplane
finch_s_000750.png,ship,deer,airplane,deer,deer,deer,deer,automobile,horse
tabby_s_000880.png,airplane,truck,horse,deer,automobile,ship,airplane,truck,ship
banana_boat_s_001324.png,bird,cat,frog,automobile,dog,truck,ship,truck,truck
twinjet_s_000591.png,horse,ship,truck,frog,automobile,dog,frog,deer,deer
shooting_brake_s_000029.png,horse,deer,horse,bird,ship,dog,bird,horse,airplane
rana_pipiens_s_000101.png,automobile,airplane,ship,dog,dog,ship,horse,automobile,deer
station_wagon_s_001387.png,dog,deer,bird,dog,ship,deer,horse,deer,horse
station_wagon_s_002712.png,dog,ship,bird,horse,airplane,ship,bird,bird,dog
odocoileus_hemionus_s_000221.png,bird,ship,ship,truck,ship,ship,airplane,airplane,ship
convertible_s_001715.png,horse,deer,horse,ship,frog,bird,deer,frog,ship
abandoned_ship_s_000574.png,deer,frog,deer,frog,truck,horse,dog,deer,cat
true_cat_s_000114.png,automobile,truck,truck,frog,automobile,frog,airplane,ship,automobile
dustcart_s_000063.png,deer,horse,horse,dog,airplane,horse,frog,dog,horse
frog_s_000797.png,truck,ship,truck,truck,dog,airplane,horse,airplane,dog
green_frog_s_001320.png,horse,automobile,horse,deer,automobile,horse,dog,deer,ship
compact_car_s_001038.png,deer,bird,horse,ship,ship,horse,ship,frog,frog
freighter_s_001351.png,horse,dog,truck,dog,frog,horse,cat,cat,deer
mutt_s_000251.png,airplane,frog,bird,frog,truck,airplane,automobile,airplane,airplane
accentor_s_000303.png,truck,ship,truck,truck,frog,ship,automobile,truck,truck
lorry_s_001154.png,cat,deer,frog,dog,horse,frog,cat,deer,dog
fire_truck_s_000894.png,deer,deer,bird,ship,cat,airplane,bird,cat,horse
cargo_vessel_s_000731.png,frog,horse,deer,deer,horse,bird,frog,deer,bird
cruiser_s_000774.png,bird,dog,horse,frog,frog,cat,bird,cat,deer
lippizan_s_000359.png,frog,cat,ship,truck,airplane,frog,airplane,airplane,truck
broodmare_s_001741.png,ship,airplane,truck,dog,automobile,frog,frog,deer,ship
fighter_aircraft_s_000876.png,bird,deer,deer,deer,frog,deer,frog,dog,dog
amphibious_aircraft_s_000216.png,bird,deer,deer,frog,dog,dog,dog,horse,dog
leopard_frog_s_000339.png,ship,truck,ship,automobile,ship,ship,airplane,ship,horse
trucking_rig_s_001315.png,horse,deer,horse,horse,dog,dog,bird,dog,deer
shooting_brake_s_000886.png,dog,horse,frog,frog,frog,bird,frog,cat,bird
pipit_s_000549.png,dog,truck,automobile,ship,ship,automobile,airplane,airplane,deer
ostrich_s_002148.png,truck,automobile,automobile,automobile,truck,airplane,automobile,airplane,truck
trucking_rig_s_001600.png,deer,airplane,cat,deer,airplane,horse,bird,bird,bird
alauda_arvensis_s_000755.png,dog,truck,ship,automobile,frog,ship,truck,horse,truck
rana_temporaria_s_001087.png,truck,ship,horse,airplane,ship,airplane,deer,deer,ship
bufo_s_000136.png,truck,truck,automobile,truck,ship,cat,ship,horse,ship
estate_car_s_000529.png,airplane,ship,ship,deer,dog,bird,deer,dog,horse
aerial_ladder_truck_s_000997.png,deer,deer,deer,horse,bird,horse,deer,dog,frog
toy_spaniel_s_000384.png,truck,truck,ship,ship,truck,automobile,truck,airplane,bird
amphibious_aircraft_s_001195.png,deer,deer,horse,dog,horse,ship,dog,ship,frog
fallow_deer_s_001598.png,truck,frog,frog,automobile,ship,frog,airplane,ship,truck
quarter_horse_s_000414.png,frog,ship,deer,ship,ship,frog,airplane,cat,truck
anuran_s_000712.png,ship,truck,truck,truck,ship,ship,ship,airplane,truck
arabian_s_001366.png,automobile,bird,bird,frog,frog,truck,frog,automobile,frog
auto_s_000040.png,frog,bird,bird,bird,frog,deer,bird,ship,airplane
cargo_ship_s_001063.png,frog,cat,cat,frog,dog,deer,frog,horse,dog
motorcar_s_000121.png,frog,cat,ship,airplane,frog,airplane,deer,ship,bird
motorcar_s_000305.png,cat,bird,horse,deer,cat,deer,deer,cat,frog
anthus_pratensis_s_001071.png,automobile,dog,horse,dog,automobile,ship,horse,automobile,truck
cruiser_s_000294.png,dog,frog,dog,dog,frog,dog,bird,cat,dog
wagon_s_000763.png,frog,dog,bird,bird,deer,horse,ship,bird,deer
alley_cat_s_002579.png,horse,horse,deer,truck,automobile,deer,ship,frog,truck
tabby_cat_s_000825.png,deer,deer,deer,frog,ship,deer,ship,horse,airplane
spadefoot_s_000051.png,truck,truck,truck,deer,truck,ship,dog,automobile,dog
wagtail_s_002075.png,truck,horse,truck,dog,automobile,truck,cat,dog,ship
fallow_deer_s_001697.png,airplane,cat,truck,truck,airplane,ship,truck,horse,ship
garbage_truck_s_000777.png,cat,dog,dog,bird,dog,ship,horse,horse,ship
moving_van_s_000067.png,horse,cat,bird,ship,bird,dog,cat,frog,ship
mongrel_s_000696.png,bird,airplane,ship,truck,airplane,truck,ship,horse,ship
red_deer_s_000741.png,automobile,truck,automobile,cat,automobile,ship,airplane,frog,frog
true_cat_s_001768.png,truck,airplane,horse,airplane,automobile,ship,truck,airplane,horse
spadefoot_s_000377.png,airplane,ship,airplane,airplane,horse,deer,airplane,truck,truck
lipizzan_s_001233.png,airplane,truck,automobile,frog,dog,dog,frog,truck,ship
japanese_deer_s_000163.png,automobile,airplane,truck,ship,bird,automobile,ship,airplane,truck
toad_s_002436.png,bird,ship,truck,automobile,airplane,horse,frog,airplane,frog
police_boat_s_001421.png,horse,deer,cat,dog,deer,deer,frog,dog,automobile
puppy_s_002062.png,deer,ship,truck,truck,truck,truck,truck,bird,automobile
lapdog_s_001869.png,bird,bird,airplane,airplane,truck,truck,frog,truck,frog
elk_s_001196.png,ship,frog,ship,airplane,ship,frog,airplane,airplane,automobile
domestic_cat_s_001235.png,truck,deer,truck,airplane,frog,ship,ship,airplane,ship
car_s_000057.png,dog,dog,horse,ship,bird,bird,bird,dog,deer
lightship_s_000064.png,airplane,frog,frog,frog,frog,horse,truck,deer,truck
fallow_deer_s_001997.png,truck,truck,ship,bird,ship,airplane,ship,truck,automobile
quarter_horse_s_000022.png,bird,frog,ship,ship,deer,frog,automobile,truck,ship
bufo_calamita_s_000566.png,airplane,bird,truck,cat,truck,airplane,airplane,cat,airplane
biplane_s_000624.png,horse,horse,ship,dog,horse,ship,deer,ship,ship
fire_truck_s_001616.png,frog,ship,bird,cat,bird,cat,horse,frog,frog
japanese_spaniel_s_000037.png,truck,automobile,bird,truck,frog,truck,horse,ship,ship
ambulance_s_001394.png,deer,ship,frog,dog,horse,dog,dog,cat,frog
domestic_cat_s_001056.png,truck,ship,truck,truck,automobile,ship,truck,frog,truck
tugboat_s_001384.png,bird,bird,cat,bird,bird,horse,frog,horse,frog
emu_s_000072.png,horse,ship,frog,ship,truck,ship,cat,truck,dog
gelding_s_000206.png,truck,truck,truck,deer,deer,dog,frog,deer,truck
puppy_s_000637.png,truck,frog,horse,frog,bird,ship,deer,automobile,truck
tabby_cat_s_002607.png,truck,truck,automobile,airplane,truck,airplane,frog,bird,ship
elk_s_001198.png,ship,cat,ship,truck,frog,ship,truck,bird,ship
estate_car_s_001496.png,horse,bird,horse,ship,bird,dog,cat,frog,deer
peke_s_001338.png,truck,frog,cat,automobile,truck,airplane,truck,bird,airplane
arabian_s_001018.png,frog,frog,truck,ship,airplane,ship,frog,truck,truck
fighter_aircraft_s_000538.png,horse,horse,truck,dog,frog,horse,cat,truck,deer
fallow_deer_s_001164.png,frog,truck,airplane,truck,ship,truck,cat,truck,dog
lippizan_s_000390.png,airplane,truck,truck,automobile,truck,ship,cat,frog,ship
toy_dog_s_000932.png,frog,truck,frog,frog,deer,airplane,airplane,truck,frog
maltese_s_002151.png,ship,frog,ship,truck,deer,automobile,ship,frog,automobile
car_s_000002.png,airplane,bird,bird,dog,horse,truck,bird,bird,ship
jumbo_jet_s_000697.png,horse,deer,deer,ship,horse,horse,frog,cat,dog
dump_truck_s_000008.png,frog,dog,frog,bird,deer,bird,bird,horse,bird
spadefoot_s_000084.png,truck,truck,automobile,automobile,truck,truck,automobile,ship,airplane
motortruck_s_000014.png,horse,horse,horse,deer,bird,cat,bird,bird,cat
jetliner_s_001502.png,bird,deer,ship,deer,horse,dog,horse,dog,deer
tanker_s_000157.png,horse,frog,cat,cat,deer,deer,bird,bird,horse
riding_horse_s_001870.png,deer,truck,deer,cat,deer,bird,frog,frog,deer
cabin_cruiser_s_000096.png,deer,truck,dog,truck,deer,automobile,cat,frog,horse
dredger_s_001623.png,horse,deer,airplane,cat,truck,horse,dog,deer,frog
pipit_s_001102.png,truck,truck,automobile,truck,dog,truck,automobile,dog,cat
mongrel_s_002430.png,frog,ship,truck,frog,ship,ship,truck,airplane,truck
skylark_s_000150.png,ship,ship,truck,truck,airplane,truck,horse,automobile,truck
cat_s_001604.png,truck,automobile,ship,truck,truck,frog,dog,horse,bird
puppy_s_000211.png,frog,cat,frog,ship,truck,truck,ship,ship,truck
airbus_s_001124.png,ship,horse,cat,horse,horse,bird,frog,deer,bird
leopard_frog_s_001021.png,truck,dog,truck,dog,dog,dog,truck,truck,automobile
wagon_s_001824.png,dog,ship,frog,bird,bird,horse,airplane,horse,dog
garbage_truck_s_000147.png,dog,frog,horse,bird,dog,airplane,cat,deer,horse
tabby_s_001354.png,truck,truck,airplane,airplane,horse,ship,frog,automobile,truck
rana_temporaria_s_000295.png,dog,truck,airplane,dog,ship,ship,truck,automobile,airplane
lorry_s_000364.png,horse,ship,bird,bird,horse,cat,bird,cat,airplane
estate_car_s_000075.png,ship,frog,ship,dog,dog,bird,deer,ship,bird
tabby_s_000970.png,automobile,deer,ship,truck,airplane,horse,frog,deer,bird
fire_engine_s_000985.png,dog,dog,bird,frog,deer,airplane,dog,deer,deer
toad_s_000022.png,truck,ship,airplane,airplane,truck,automobile,automobile,truck,frog
texas_toad_s_000215.png,horse,horse,horse,truck,ship,dog,automobile,horse,truck
broodmare_s_000707.png,frog,bird,cat,ship,ship,truck,truck,frog,ship
car_s_000286.png,bird,horse,frog,cat,frog,ship,deer,bird,ship
twinjet_s_000565.png,horse,truck,frog,ship,truck,ship,horse,automobile,ship
truck_s_001385.png,bird,frog,bird,bird,horse,bird,dog,dog,deer
toy_dog_s_000752.png,airplane,truck,airplane,bird,frog,deer,ship,truck,horse
police_boat_s_000092.png,horse,frog,bird,cat,horse,frog,bird,automobile,deer
toy_dog_s_001197.png,frog,airplane,automobile,truck,ship,truck,airplane,truck,ship
cassowary_s_002446.png,ship,truck,truck,airplane,ship,truck,truck,airplane,frog
articulated_lorry_s_000050.png,ship,frog,frog,dog,horse,horse,bird,airplane,horse
monoplane_s_000781.png,frog,truck,horse,dog,automobile,dog,frog,truck,deer
lightship_s_000343.png,cat,truck,bird,bird,deer,truck,airplane,dog,frog
powerboat_s_001486.png,dog,horse,automobile,horse,truck,cat,bird,truck,horse
jumbo_jet_s_000071.png,dog,horse,dog,deer,automobile,dog,horse,horse,bird
bufo_debilis_s_000024.png,truck,airplane,truck,ship,ship,truck,ship,airplane,truck
transporter_s_000272.png,frog,airplane,deer,deer,dog,bird,airplane,frog,dog
estate_car_s_000743.png,horse,cat,dog,cat,frog,frog,deer,horse,bird
motorcar_s_000697.png,ship,bird,frog,bird,frog,frog,bird,frog,deer
rana_catesbeiana_s_001655.png,ship,cat,truck,truck,ship,ship,airplane,airplane,airplane
tabby_s_000675.png,airplane,automobile,airplane,airplane,truck,bird,truck,horse,frog
remount_s_000285.png,frog,truck,frog,ship,automobile,ship,ship,airplane,truck
rana_catesbeiana_s_001521.png,ship,truck,dog,truck,deer,dog,horse,horse,truck
true_frog_s_000223.png,horse,deer,ship,airplane,horse,ship,truck,automobile,deer
airliner_s_002304.png,horse,frog,horse,horse,horse,dog,horse,frog,cat
natterjack_s_000987.png,truck,truck,dog,automobile,truck,horse,truck,dog,ship
leptodactylid_s_000082.png,ship,ship,cat,cat,automobile,ship,ship,airplane,ship
coupe_s_001892.png,deer,airplane,frog,horse,bird,bird,frog,bird,frog
quarter_horse_s_000419.png,dog,cat,ship,bird,truck,dog,frog,automobile,truck
car_s_001323.png,deer,ship,frog,cat,frog,deer,horse,airplane,frog
maltese_dog_s_001043.png,automobile,horse,deer,ship,cat,ship,airplane,airplane,bird
boat_s_000543.png,deer,dog,horse,dog,deer,truck,automobile,truck,truck
tabby_cat_s_001537.png,airplane,ship,ship,frog,airplane,ship,ship,airplane,frog
rana_catesbeiana_s_001096.png,ship,horse,ship,automobile,ship,automobile,ship,airplane,automobile
bufo_bufo_s_000326.png,horse,airplane,truck,truck,automobile,dog,truck,airplane,truck
pilot_boat_s_000646.png,cat,airplane,cat,dog,deer,truck,deer,horse,horse
toad_frog_s_001672.png,truck,ship,truck,dog,truck,ship,horse,airplane,dog
boat_s_000988.png,frog,automobile,automobile,truck,cat,frog,horse,deer,horse
deer_s_001383.png,horse,airplane,bird,horse,bird,airplane,ship,ship,airplane
bufo_bufo_s_000261.png,automobile,automobile,airplane,airplane,truck,truck,automobile,airplane,ship
leopard_frog_s_000763.png,truck,dog,truck,ship,ship,frog,deer,horse,bird
coupe_s_002178.png,horse,ship,ship,dog,horse,truck,bird,bird,frog
cat_s_000663.png,bird,truck,horse,automobile,deer,ship,horse,airplane,truck
ship_s_000175.png,dog,truck,deer,horse,dog,deer,cat,cat,frog
house_cat_s_001471.png,horse,ship,frog,deer,truck,dog,deer,automobile,frog
stag_s_001458.png,ship,ship,truck,bird,ship,ship,cat,truck,ship
station_wagon_s_001337.png,horse,frog,bird,dog,dog,horse,bird,horse,frog
quarter_horse_s_002201.png,automobile,dog,ship,truck,deer,ship,frog,truck,dog
coupe_s_000698.png,frog,horse,truck,cat,ship,airplane,deer,horse,cat
tomcat_s_002553.png,airplane,ship,airplane,deer,horse,frog,horse,truck,airplane
scow_s_001266.png,frog,airplane,automobile,dog,horse,airplane,truck,horse,automobile
chihuahua_s_000385.png,truck,airplane,truck,frog,horse,truck,deer,truck,horse
convertible_s_001500.png,ship,horse,frog,dog,frog,ship,bird,bird,frog
convertible_s_000408.png,dog,horse,dog,horse,frog,deer,deer,frog,horse
odocoileus_hemionus_s_000512.png,truck,frog,ship,ship,airplane,truck,ship,truck,ship
jumbo_jet_s_000971.png,frog,frog,horse,dog,cat,automobile,deer,dog,deer
truck_s_000650.png,frog,dog,deer,ship,dog,horse,airplane,frog,dog
domestic_cat_s_001288.png,deer,dog,deer,deer,ship,ship,ship,frog,frog
walking_horse_s_000194.png,truck,dog,ship,automobile,truck,ship,frog,automobile,bird
elk_s_001657.png,airplane,truck,airplane,ship,bird,automobile,airplane,ship,truck
tipper_truck_s_000287.png,horse,cat,deer,horse,cat,horse,cat,bird,frog
dumper_s_000648.png,airplane,airplane,deer,horse,dog,ship,frog,deer,bird
struthio_camelus_s_000225.png,airplane,horse,frog,horse,ship,truck,cat,airplane,airplane
woodland_caribou_s_000803.png,airplane,ship,airplane,truck,airplane,bird,ship,cat,frog
ladder_truck_s_000795.png,bird,airplane,horse,deer,bird,bird,ship,frog,deer
pantechnicon_s_000230.png,dog,deer,horse,airplane,deer,airplane,airplane,horse,dog
shooting_brake_s_000229.png,deer,bird,ship,deer,cat,bird,dog,horse,airplane
jetliner_s_001349.png,dog,deer,frog,frog,ship,truck,dog,cat,dog
toy_dog_s_001280.png,ship,automobile,automobile,truck,truck,truck,deer,horse,frog
dump_truck_s_002104.png,horse,deer,frog,dog,ship,frog,ship,cat,ship
twinjet_s_001360.png,deer,cat,dog,cat,automobile,frog,truck,deer,dog
tugboat_s_000715.png,deer,truck,horse,cat,cat,deer,horse,frog,deer
passerine_s_000360.png,ship,ship,truck,truck,truck,automobile,horse,truck,horse
automobile_s_002337.png,cat,dog,bird,horse,frog,frog,dog,dog,frog
honey_eater_s_001422.png,truck,automobile,dog,dog,ship,airplane,truck,automobile,dog
attack_aircraft_s_001304.png,deer,deer,truck,truck,truck,deer,frog,truck,ship
toy_dog_s_000114.png,truck,airplane,truck,automobile,ship,airplane,ship,truck,horse
anuran_s_000550.png,truck,airplane,truck,truck,truck,ship,horse,truck,horse
mouser_s_000382.png,deer,automobile,deer,automobile,airplane,bird,ship,bird,automobile
sparrow_s_000037.png,ship,automobile,dog,airplane,automobile,ship,dog,horse,deer
stud_mare_s_001038.png,frog,frog,frog,ship,frog,bird,automobile,automobile,truck
speedboat_s_002588.png,automobile,deer,airplane,airplane,frog,dog,truck,horse,truck
passenger_ship_s_002153.png,cat,deer,horse,bird,bird,cat,frog,frog,dog
bufo_bufo_s_001876.png,truck,dog,truck,horse,horse,deer,automobile,truck,horse
biplane_s_000651.png,truck,automobile,deer,truck,frog,deer,bird,dog,deer
gelding_s_001785.png,automobile,automobile,ship,frog,frog,ship,automobile,truck,frog
trucking_rig_s_001598.png,cat,frog,ship,horse,airplane,deer,frog,ship,frog
deer_s_000309.png,frog,frog,ship,cat,frog,truck,frog,frog,frog
pekingese_s_001946.png,automobile,ship,frog,horse,frog,truck,truck,automobile,horse
frog_s_002802.png,automobile,automobile,ship,automobile,ship,horse,dog,truck,automobile
cervus_unicolor_s_000290.png,truck,airplane,airplane,ship,automobile,automobile,truck,ship,ship
honey_eater_s_000478.png,airplane,truck,automobile,ship,automobile,dog,truck,horse,horse
automobile_s_001152.png,frog,cat,frog,frog,bird,dog,ship,dog,bird
coupe_s_000846.png,frog,airplane,airplane,bird,ship,ship,dog,horse,horse
flying_bird_s_000252.png,ship,truck,frog,cat,deer,ship,dog,horse,frog
automobile_s_002343.png,cat,deer,horse,bird,frog,horse,ship,cat,frog
japanese_spaniel_s_001162.png,truck,truck,truck,ship,airplane,airplane,truck,automobile,truck
fire_truck_s_000043.png,frog,dog,frog,ship,cat,dog,cat,frog,horse
semi_s_001207.png,dog,frog,frog,ship,dog,deer,horse,dog,ship
fighter_aircraft_s_001840.png,dog,truck,dog,deer,horse,deer,frog,deer,horse
ship_s_001976.png,bird,bird,automobile,frog,truck,horse,horse,deer,horse
caribou_s_001222.png,truck,dog,truck,ship,dog,frog,airplane,airplane,frog
police_cruiser_s_001347.png,horse,ship,horse,deer,dog,dog,ship,horse,dog
coupe_s_000042.png,dog,frog,ship,truck,ship,dog,cat,ship,ship
bufo_bufo_s_000995.png,airplane,truck,horse,airplane,ship,ship,automobile,horse,automobile
tabby_s_001148.png,airplane,horse,truck,truck,automobile,truck,ship,ship,truck
true_cat_s_000476.png,ship,frog,frog,automobile,airplane,frog,airplane,truck,airplane
garbage_truck_s_001442.png,dog,deer,bird,frog,ship,horse,bird,bird,horse
fighter_aircraft_s_000385.png,truck,automobile,cat,dog,dog,horse,dog,dog,dog
quarter_horse_s_001602.png,ship,bird,dog,dog,ship,airplane,automobile,truck,ship
camion_s_000116.png,horse,bird,dog,ship,deer,ship,horse,airplane,horse
tennessee_walker_s_000539.png,frog,cat,cat,deer,airplane,truck,ship,ship,automobile
lipizzan_s_000452.png,truck,truck,airplane,automobile,truck,ship,frog,ship,airplane
trucking_rig_s_001594.png,frog,dog,ship,frog,bird,frog,deer,dog,deer
shooting_brake_s_001611.png,deer,ship,ship,deer,cat,cat,horse,bird,frog
puppy_s_002096.png,frog,airplane,truck,bird,ship,deer,horse,bird,deer
auto_s_000855.png,airplane,bird,dog,deer,bird,deer,deer,frog,dog
bufo_marinus_s_001364.png,automobile,truck,ship,bird,truck,truck,ship,truck,truck
natterjack_s_000036.png,automobile,airplane,automobile,truck,truck,ship,ship,ship,airplane
pontoon_s_000643.png,automobile,deer,deer,deer,truck,cat,horse,deer,horse
stallion_s_001256.png,frog,bird,frog,truck,frog,ship,frog,automobile,bird
coupe_s_001863.png,horse,truck,deer,ship,horse,bird,dog,ship,cat
house_cat_s_000079.png,truck,truck,bird,automobile,horse,truck,truck,ship,horse
jetliner_s_000981.png,horse,frog,automobile,automobile,truck,deer,dog,frog,horse
felis_catus_s_000853.png,airplane,automobile,automobile,truck,truck,truck,ship,horse,horse
tabby_cat_s_000827.png,airplane,automobile,frog,horse,ship,truck,deer,frog,ship
struthio_camelus_s_001250.png,dog,automobile,ship,truck,airplane,ship,ship,truck,frog
fawn_s_001915.png,truck,ship,ship,automobile,airplane,ship,automobile,automobile,dog
canis_familiaris_s_001298.png,airplane,automobile,ship,ship,automobile,frog,frog,truck,horse
lipizzan_s_002122.png,airplane,airplane,automobile,truck,ship,ship,truck,ship,automobile
toy_spaniel_s_001133.png,automobile,horse,horse,truck,truck,airplane,airplane,frog,truck
